港澳台‖稳流,#genre#
日-家庭劇場[720*404],http://192.240.127.34:1935/live/cs11.stream/media_1254.m3u8
日-衛星劇場[720*404],http://192.240.127.34:1935/live/cs18.stream/media_1254.m3u8
日本映畫[720*404],http://192.240.127.34:1935/live/cs19.stream/media_1254.m3u8
日本Japanet Channel DX[640*360],http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_600.m3u8
日本Japanet Channel DX[1280*720],http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
日本映畫[720*404],http://192.240.127.34:1935/live/cs19.stream/playlist.m3u8
日本QVC Japan[720*404],http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本频道1[720*404],http://192.240.127.34:1935/live/cs11.stream/playlist.m3u8
日本频道2[720*404],http://192.240.127.34:1935/live/cs14.stream/playlist.m3u8
日本衛星劇場[720*404],http://192.240.127.34:1935/live/cs18.stream/playlist.m3u8
日本频道5[720*404],http://192.240.127.34:1935/live/cs27.stream/playlist.m3u8
日本ntv knews[854*480],http://www.news24.jp/livestream/index.m3u8
日本Japan News 24[854*480],https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
日本历史频道HD[720*404],http://192.240.127.34:1935/live/cs14.stream/media_1254.m3u8
日本CINEMA 洋片[720*404],http://192.240.127.34:1935/live/cs27.stream/media_1254.m3u8
日本朝日台[720*404],http://192.240.127.34:1935/live/cs19.stream/play.m3u8
日本购物频道Japanet DX Channel[480*270],https://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index.m3u8
日本動畫ANIPLUS HD[1024*576],http://45.126.83.51/dr9445/h/h02/01.m3u8
日本WOWOW MOVIES[720*404],http://192.240.127.34:1935/live/cs27.stream/playlist.m3u8?wowzasessionid=1300220279
NHK WORLD[1280*720],https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/domestic/263942/live_stv_s.m3u8
NHK World[1280*720],https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/263941/live_high2_s.m3u8

土耳其 ■,#genre#
土耳其Turkia TRT MüZIK HD音乐频道[640*360],http://trtcanlitv-lh.akamaihd.net/i/TRTMUZIK_1@181845/master.m3u8
土耳其Cay TV[1280*720],http://stream2.taksimbilisim.com:1935/caytv/bant1/CAYTV.m3u8
土耳其CNN Turk[1024*576],http://media.netd.com.tr/S1/HLS_LIVE/cnn_turk/1000/prog_index.m3u8
土耳其Dream TV[960*540],http://live.netd.com.tr/S1/HLS_LIVE/dreamtv/1000/prog_index.m3u8
土耳其Dreamturk TV[960*540],http://live.netd.com.tr/S1/HLS_LIVE/dreamturktv/1000/prog_index.m3u8
土耳其Kanal D[640*360],http://212.224.109.109/S2/HLS_LIVE/kanald/500/prog_index.m3u8
土耳其Meclis TV[640*360],http://mecliscanlitv-lh.akamaihd.net:80/i/MECLISTV_1@127503/master.m3u8
土耳其TRT 1[640*360],http://trtcanlitv-lh.akamaihd.net/i/TRT1HD_1@181842/master.m3u8
土耳其TRT Avaz[640*360],http://trtcanlitv-lh.akamaihd.net/i/TRTAVAZ_1@182244/master.m3u8
土耳其TRT Cocuk[640*360],http://trtcanlitv-lh.akamaihd.net/i/TRTCOCUK_1@181844/master.m3u8
土耳其TRT Haber[640*360],http://trtcanlitv-lh.akamaihd.net/i/TRTHABERHD_1@181942/master.m3u8

美洲 ■,#genre#
美国芝加哥WGN9频道HD[640*360],http://wgntribune-lh.akamaihd.net/i/WGNPrimary_1@304622/master.m3u8
美国Bowie TV[640*360],http://granicusliveus3-a.akamaihd.net/cityofbowie/G0466_001/playlist.m3u8
美国Buffalo TV[491*360],http://na-all15.secdn.net/pegstream3-live/play/c3e1e4c4-7f11-4a54-8b8f-c590a95b4ade/playlist.m3u8
美国CBS News (Opt-1)[320*180],http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
美国Denver 8 TV[1280*720],http://granicusliveus8-a.akamaihd.net/denver/G0080_002/chunklist.m3u8
美国Fox News Talk Radio[476*268],http://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
美国Newsmax TV[1920*1080],http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
美国TVW[1920*1080],http://d3ktuc8v2sjk6m.cloudfront.net/livetv/ngrp:TVWAIR_all/chucklist.m3u8
美国VTV Channel 6 Colorado[1280*720],http://hls.ksl.com/t/strata/playlist.m3u8
美国Weather Nation[1280*720],http://cdnapi.kaltura.com/p/931702/sp/93170200/playManifest/entryId/1_oorxcge2/format/applehttp/protocol/http/uiConfId/28428751/a.m3u8
美国本土NBC 11 News (Bay Area).[844*416],http://kntvlive-f.akamaihd.net/i/kntvb2_1@15530/index_1286_av-p.m3u8
美国本土NBC 5 News (Chicago)[400*225],http://wmaqlive-f.akamaihd.net/i/wmaqa1_1@22923/master.m3u8
美国本土WGN 9 News (Chicago)[640*360],http://wgntribune-lh.akamaihd.net/i/WGNPrimary_1@304622/index_750_av-b.m3u8
美国本土CBS 4 News (Indianapolis)[1280*720],http://wttv-lh.akamaihd.net:80/i/WTTVBreaking_1@333494/index_3000_av-b.m3u8
美国本土Channel 11 News WPXI (Pittsburgh)[1280*720],http://svc-lvanvato-cxtv-wpxi.cmgvideo.com/wpxi/2564k/index.m3u8
新西兰Three[852*480],http://mediaworks-i.akamaihd.net/hls/live/220435/3812193411001/3news_live/master.m3u8
美国中文电视[725*406],http://media3.sinovision.net:1935/live/livestream/playlist.m3u8
美国ABC[1280*720],http://live.field59.com/wwsb/ngrp:wwsb1_all/playlist.m3u8
美国NBC[640*360],http://161.0.157.51/PLTV/88888888/224/3221227040/index.m3u8
美国CBS[1280*720],http://161.0.157.50/PLTV/88888888/224/3221227041/01.m3u8
美国CBS[640*360],http://161.0.157.50/PLTV/88888888/224/3221227041/03.m3u8
美国CBS News 1[960*540],http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/index_1200_av-b.m3u8
美国CMC音乐频道[1280*720],http://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMC-TV/chunklist.m3u8
美国MTV[320*176],http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/master.m3u8
美国综艺[1280*720],https://teleqmmd.mmdlive.lldns.net/teleqmmd/f386e3b206814e1f8c8c1c71c0f8e748/chunklist_b2592000.m3u8
美国彭博财经Bloomberg TV[1280*720],http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
美国舒缓频道Silence TV World HD[1280*720],http://93.190.140.42:8081/SilenceTV/live/playlist.m3u8
美国Music Choice TV HD音乐频道[960*540],http://edge.music-choice-play-chaina1.top.comcast.net/PlayMetadataInserter/play/chunklist.m3u8
美国乡村音乐频道The Country Network[853*480],https://dcunilive2-lh.akamaihd.net/i/dclive_1@390829/master.m3u8
美国Buffalo TV[491*360],http://na-all15.secdn.net/pegstream3-live/play/c3e1e4c4-7f11-4a54-8b8f-c590a95b4ade/playlist.m3u8
美国中国环球电视CGTN[1024*576],http://live.cgtn.com/500/prog_index.m3u8
美国中国环球电视CGTN[1024*576],http://live.cgtn.com/1000/prog_index.m3u8
美国众议院House of Representatives[640*360],http://d3ktuc8v2sjk6m.cloudfront.net/livetv/ngrp:HouseChannel_all/chucklist.m3u8
美国佛罗里达州电视台The Florida Channel[854*480],http://wowzaprod4-i.akamaihd.net/hls/live/254057/persisTarget_2443575804_tvweb1_247_480p/chunklist.m3u8
美国WVIT 30 News(康涅狄格州哈特福德)[512*288],http://wvitlive-f.akamaihd.net/i/wvitb2_1@71164/master.m3u8
美国Newsmax TV[1920*1080],https://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
美国Orange TV[640*360],http://otv3.ocfl.net:1936/OrangeTV/smil:OrangeTV.smil/chunklist_w1007974604_b894100_sleng.m3u8
美国Bowie TV[640*360],http://granicusliveus3-a.akamaihd.net/cityofbowie/G0466_001/playlist.m3u8
美国Fox News Talk Radio[476*268],http://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
美国Red Bull TV SD[960*540],http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美国VTV Channel 6 Colorado[1280*720],http://hls.ksl.com/t/strata/playlist.m3u8
美国本土CBS 4 News (Indianapolis)[1280*720],http://wttv-lh.akamaihd.net:80/i/WTTVBreaking_1@333494/index_3000_av-b.m3u8
美国本土Channel 11 News WPXI (Pittsb[1280*720],http://svc-lvanvato-cxtv-wpxi.cmgvideo.com/wpxi/2564k/index.m3u8
美国哥伦比亚特区网络电视District of Columbia[416*234],http://video.oct.dc.gov/out/u/DCN.m3u8
美国自由之声Free Speech TV[848*480],https://edge.free-speech-tv-live.top.comcast.net/out/u/fstv.m3u8
美国明尼苏达州Kool TV[873*480],http://173.199.158.79:1935/roku/myStream/playlist.m3u8
美国Newsmax TV[1920*1080],http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
美国汽车频道Rev'n (New!)[1280*720],http://dcunilive28-lh.akamaihd.net/i/dclive_1@624563/master.m3u8
美国华盛顿公共事务网络频道TVW[1920*1080],http://d3ktuc8v2sjk6m.cloudfront.net/livetv/ngrp:TVWAIR_all/chucklist.m3u8
美国国家气象频道The Weather Channel[640*360],http://weather-lh.akamaihd.net/i/twc_1@92006/master.m3u8
美国国家天气频道Weather Nation[1280*720],http://cdnapi.kaltura.com/p/931702/sp/93170200/playManifest/entryId/1_oorxcge2/format/applehttp/protocol/http/uiConfId/28428751/a.m3u8
美国King5 News (华盛顿州西雅图)[400*224],http://king-lh.akamaihd.net/i/KING_Shows_1@77350/master.m3u8
美国LifevisionTV[1280*720],http://uni5rtmp.tulix.tv/lifevision/lifevision.stream/playlist.m3u8
美国SIDEWALKS HD娱乐频道[1280*720],http://30a-tv.com/sidewalks.m3u8
美国福音派基督教电视频道RadiantTV[720*540],http://uni6rtmp.tulix.tv/nrbnetwork/myStream.sdp/playlist.m3u8
美国联邦资助Martí TV(西班牙语)[960*540],http://ocb-lh.akamaihd.net/i/ocb_mpls_tvmc1@383606/index_0540_av-b.m3u8
美国购物QVC TV HD UK[960*540],http://live.qvcuk.simplestreamcdn.com/live/qvcuk_main_clean/bitrate1.isml/3/prog_index.m3u8
美国购物QVC Beauty TV HD UK[960*540],http://live.qvcuk.simplestreamcdn.com/live/qvcuk_beauty_clean/bitrate1.isml/3/prog_index.m3u8
美国彭博欧洲[1280*720],https://liveprodeuwest.akamaized.net/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-1000-1_live.m3u8
VOA卫视(中文)[512*288],https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/master.m3u8
Fox Business[1280*720],https://1329918864.rsc.cdn77.org/ls-54548-1/index.m3u8
CBSN[1280*720],http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/index_2200_av-p.m3u8?isnpLk=10&rebase=on
RED BULL TV[1280*720],https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
Red Bull TV[320*180],https://dms.redbull.tv/v3/linear-borb/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYXRlZ29yeSI6InBlcnNvbmFsX2NvbXB1dGVyIiwiY291bnRyeV9jb2RlIjoidXMiLCJleHBpcmVzIjoiMjAxNy0wOS0xNlQxNzo0NjowMy45NjM0NjI4NDJaIiwib3NfZmFtaWx5IjoiaHR0cCIsInJlbW90ZV9pcCI6IjEwLjE1Ny4xMTIuMTQ4IiwidWEiOiJNb3ppbGxhLzUuMCAoTWFjaW50b3NoOyBJbnRlbCBNYWMgT1MgWCAxMF8xMl81KSBBcHBsZVdlYktpdC82MDMuMi40IChLSFRNTCwgbGlrZSBHZWNrbykgVmVyc2lvbi8xMC4xLjEgU2FmYXJpLzYwMy4yLjQiLCJ1aWQiOiJkOGZiZWYzMC0yZDhhLTQwYTUtOGNjNy0wNzgxNGJhMTliNzMifQ.Q_38FNpW3so5yrA5FQt9qBuix3dTulKpb6uQ0dRjrtY/playlist.m3u8
AMERICAN HORRORS [288p][720*540],http://170.178.189.66:1935/live/Stream1/playlist.m3u8
RETRO TV[1280*720],http://247retrotv.com:1935/live/smil:247retro.smil/playlist.m3u8
Free Speech TV[848*480],http://edge.free-speech-tv-live.top.comcast.net/out/u/fstv.m3u8

加拿大 ■,#genre#
加拿大CBC News (VOD)[1280*720],http://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8
加拿大CTV News Live 1[1280*720],http://ams-lp10.9c9media.com/hls-live/livepkgr/_definst_/liveNews/News18.m3u8
加拿大CTV News Live 4[1280*720],http://ams-lp5.9c9media.com/hls-live/livepkgr/_definst_/liveNews/News48.m3u8
加拿大The Shopping Channel[848*480],http://tscstreaming-lh.akamaihd.net/i/TSCLiveStreaming_1@91031/master.m3u8
加拿大CBC News (VOD)[1280*720],http://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8
加拿大CTV News Live 1[1280*720],http://ams-lp10.9c9media.com/hls-live/livepkgr/_definst_/liveNews/News18.m3u8
加拿大CTV News Live 3[1280*720],http://ams-lp6.9c9media.com/hls-live/livepkgr/_definst_/liveNews/News38.m3u8
加拿大CTV News Live 4[1280*720],http://ams-lp5.9c9media.com/hls-live/livepkgr/_definst_/liveNews/News48.m3u8
加拿大Space[1280*720],http://pe-ak-lp01a-9c9media.akamaized.net/live/Space/p/hls/00000201/689924a518f2c776/index/2176f3ac/live/stream/h264/v1/3500000/manifest.m3u8
加拿大The Shopping Channel[848*480],http://tscstreaming-lh.akamaihd.net/i/TSCLiveStreaming_1@91031/master.m3u8
加拿大魁北克省议会电视台Assemblée Nationale[480*270],http://diffusionm4.assnat.qc.ca/canal9/250.sdp/playlist.m3u8
加拿大CTV News Live Events 2 | HD[1280*720],http://ams-lp7.9c9media.com/hls-live/livepkgr/_definst_/liveNews/News28.m3u8
加拿大青少年娱乐频道Fresh TV[640*360],http://live.planeta-online.tv:1935/public/channel_4/playlist.m3u8
加拿大BBC Toronto印第安频道[1280*720],http://start.agmediachandigarh.com/gaundapunjab/tv/playlist.m3u8

欧洲 ■,#genre#
英国MTV[320*176],http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/master.m3u8
英国Jewellery Maker[1024*576],http://edge01.cdn.aws.subset.host/JewelleryMakerLive/JewelleryMakerLive/playlist.m3u8
巴西Rede TV[480*270],http://evpp.mm.uol.com.br/redetv1/redetv1/chunklist_w1483436880.m3u8
澳大利亚4BC Brisbane[1280*720],http://bris4bcvid-lh.akamaihd.net/i/brisbanebcvida_1@110989/master.m3u8
新西兰Three[852*480],http://mediaworks-i.akamaihd.net/hls/live/220435/3812193411001/3news_live/master.m3u8
奥地利KRALHD[1280*720],http://bqgsd19q.rocketcdn.com/kralpop_720/chunklist.m3u8
荷兰Omroep West[1920*1080],http://d2dslh4sd7yvc1.cloudfront.net/live/omroepwest/ngrp:tv-feed_all/playlist.m3u8
丹麦TV2 Bornholm[1280*720],http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
丹麦TV Syd[1280*720],http://cdn-lt-live.tvsyd.dk/dc-1/live/hls/p/1956351/e/0_e9slj9wh/t/ut3_n5VQ1FqzlqMhwbQmJg/index-s32.m3u8
挪威MTV[320*176],http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/master.m3u8
芬兰YLE TV 1[1280*720],http://yletvhdliveworld-lh.akamaihd.net/i/yletv1hdworld_1@187592/index_2764_av-p.m3u8
芬兰YLE TV 2[1280*720],http://yletvhdliveworld-lh.akamaihd.net/i/yletv2hdworld_1@187593/index_2764_av-p.m3u8
比利时Radio Contact 102.2 FM Brussels[640*360],http://contact-lh.akamaihd.net/i/CONTACT_1@321283/master.m3u8
比利时RTL-TVI[400*224],http://rtltvi-lh.akamaihd.net/i/TVI_1@319659/master.m3u8
新西兰Three[852*480],http://mediaworks-i.akamaihd.net/hls/live/220435/3812193411001/3news_live/master.m3u8

法国 ■,#genre#
法国France 24(英语)[1024*576],http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
法国France 24(英语)[1024*576],http://f24hls-i.akamaihd.net/hls/live/221193-b/F24_EN_LO_HLS/master_900.m3u8
法国国家24频道Francophonie 24[640*360],http://mv2.tvfrancophonie.org/live/Stream1/media_b776739_w671289549.m3u8
法国Gong TV[416*234],http://51.254.215.79/appflux/gong/playlist.m3u8
法国法语天主教电视频道KTO[320*178],http://livehdkto-lh.akamaihd.net/i/LiveStream_1@178944/master.m3u8
法国Bblack! Africa[853*480],http://ec.playmedia.fr/beblack/africa/playlist.m3u8
法国Bblack! Caribbean[853*480],http://ec.playmedia.fr/beblack/caribbean/playlist.m3u8
法国CGTN[1024*576],http://live.cgtn.com/1000f/prog_index.m3u8
法国Gong[853*480],http://ec.playmedia.fr/gong-base/live/playlist.m3u8
法国TV5 Monde Info (Opt-2)[1920*1080],http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8
法国BX1[960*540],http://149.202.81.107:1935/stream/live/chunklist.m3u8
法国Monaco Info[720*404],http://46.105.34.238/liveevent.m3u8
法国notélé[1024*576],https://streaming01.divercom.be/notele_live/_definst_/direct.stream/chunklist.m3u8
法国Tébéo[1280*720],http://live2.awedia.com/hls/tebeo.m3u8
法国Beblack classik黑人经典音乐频道[853*480],http://ec.playmedia.fr/beblack/classik/playlist.m3u8
法国Nago TV[1280*720],http://haititivi.com:8088/haititv/tele6NY/tracks-v1a1/mono.m3u8
法国Djing tv[640*360],https://www.djing.com/tv/28346-04.m3u8
法国Djing dance[640*360],https://www.djing.com/tv/d-28346-04.m3u8
法国Djing classics[640*360],https://www.djing.com/tv/i-28346-04.m3u8
法国Djing animation[640*360],https://www.djing.com/tv/a-28346-04.m3u8
法国Djing electro rock[1280*720],https://www.djing.com/tv/s-28346-05-electro-rock.m3u8
法国Djing underground[640*360],https://www.djing.com/tv/u-28346-04.m3u8
法国Djing summer vibes[1280*720],https://www.djing.com/tv/s-28346-05-summer-vibes.m3u8
法国Djing french touch[1280*720],https://www.djing.com/tv/s-28346-05-french-touch.m3u8
法国Djing kardoke[1280*720],https://www.djing.com/tv/k-28346-04.m3u8
法国Djing hedonist[1280*720],https://www.djing.com/tv/s-28346-05-hedonist.m3u8
法国Djing TV[640*360],http://www.djing.com/tv/27911-05.m3u8
法国Djing TV Frankrijk[1280*720],http://www.djing.com/tv/05.m3u8
法国Djing Animation[640*360],http://www.djing.com/tv/a-27911-05.m3u8
法国Djing Classic[640*360],http://www.djing.com/tv/i-27911-05.m3u8
法国Djing Dance Floor[640*360],http://www.djing.com/tv/d-27911-05.m3u8
法国Djing E-Music HD[960*540],http://www.djing.com/tv/04.m3u8
法国Djing Electro Rock[1280*720],http://www.djing.com/tv/s-27911-05-electro-rock.m3u8
法国Djing Hedonist[1280*720],http://www.djing.com/tv/s-27911-05-hedonist.m3u8
法国Djing HotFrankrijk[1280*720],http://www.djing.com/tv/h-05-fta.m3u8
法国Djing Karaoke[1280*720],http://www.djing.com/tv/k-27911-05.m3u8
法国Djing Summer Vibes[1280*720],http://www.djing.com/tv/s-27911-05-summer-vibes.m3u8
法国Djing Underground[640*360],http://www.djing.com/tv/u-27911-05.m3u8
法国Djing现场直播[640*360],https://www.djing.com/tv/28513-03.m3u8
法国Djingibiza[640*360],https://www.djing.com/tv/d-28513-05.m3u8
法国Djing夏日震撼直播[1280*720],https://www.djing.com/tv/s-28513-05-summer-vibes.m3u8
法国Djing唱卡拉OK[1280*720],https://www.djing.com/tv/k-28513-05.m3u8
法国Djing电动摇滚直播[1280*720],https://www.djing.com/tv/s-28513-05-electro-rock.m3u8
法国Djing打碟法国直播[1280*720],https://www.djing.com/tv/s-28513-05-french-touch.m3u8
法国Djing打碟地下直播[640*360],https://www.djing.com/tv/u-28513-05.m3u8
法国Djing经典直播[640*360],https://www.djing.com/tv/i-28513-05.m3u8
法国Djing动画[640*360],https://www.djing.com/tv/a-28513-05.m3u8
法国Djing舞曲[640*360],https://www.djing.com/tv/live.m3u8
法国Djing热门直播[1280*720],https://www.djing.com/tv/h-01-fta.m3u8
法国Bblack! Africa[853*480],http://ec.playmedia.fr/beblack/africa/playlist.m3u8
法国Bblack! Caribbean[853*480],http://ec.playmedia.fr/beblack/caribbean/playlist.m3u8
法国Francophonie 24[640*360],http://mv2.tvfrancophonie.org/live/Stream1/media_b776739_w671289549.m3u8
法国Gong[853*480],http://ec.playmedia.fr/gong-base/live/playlist.m3u8
法国TV5 Monde Info (Opt-2)[1920*1080],http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8

德国 ■,#genre#
德国Baden TV[1280*720],http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8
德国Deutsche Welle (Opt-2)[400*224],http://dwstream72-lh.akamaihd.net/i/dwstream72_live@123556/master.m3u8
德国Deutsche Welle (Opt-3)[400*224],http://dwstream6-lh.akamaihd.net/i/dwstream6_live@123962/master.m3u8
德国Isar TV[1920*1080],http://isar-tv.iptv-playoutcenter.de:1935/isar-tv/isar-tv.stream_1/playlist.m3u8
德国MDF.1[1920*1080],http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8
德国Munchen TV[1280*720],http://muenchentv.iptv-playoutcenter.de:1935/muenchentv/muenchentv.stream_2/playlist.m3u8
德国Oberpfalz TV[1920*1080],http://oberpfalztv.iptv-playoutcenter.de:1935/oberpfalztv/oberpfalztv.stream_1/master.m3u8
德国RFO[1280*720],http://rfo.iptv-playoutcenter.de:1935/rfo/rfo.stream_2/playlist.m3u8
德国TVA Ostbayern[1920*1080],http://tvaktuellr.iptv-playoutcenter.de:1935/tvaktuellr/tvaktuellr.stream_1/master.m3u8
德国TV Oberfranken[1920*1080],http://tvoberfranken.iptv-playoutcenter.de:1935/tvoberfranken/tvoberfranken.stream_1/playlist.m3u8
德国Deutsche Welle Latino | SD[400*224],http://dwstream3-lh.akamaihd.net/i/dwstream3_live@124409/master.m3u8
德国Augsburg TV[1920*1080],https://augsburgtv.iptv-playoutcenter.de/augsburgtv/augsburgtv.stream_1/playlist.m3u8
德国hr-fernsehen[320*180],http://live1_hr-lh.akamaihd.net/i/hr_fernsehen@75910/master.m3u8
德国Baden TV[1280*720],http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8
德国Deutsche Welle (Opt-2)[400*224],http://dwstream72-lh.akamaihd.net/i/dwstream72_live@123556/master.m3u8
德国Deutsche Welle (Opt-3)[400*224],http://dwstream6-lh.akamaihd.net/i/dwstream6_live@123962/master.m3u8
德国MDF.1[1920*1080],http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8
德国QVC[512*288],http://ios-stream.qvc.de/qvc.m3u8

西班牙 ■,#genre#
西班牙皇家马德里电视台Real Madrid TV | SD[320*180],http://rmtvlive-lh.akamaihd.net/i/rmtv_1@154306/master.m3u8
西班牙皇家马德里电视台Real Madrid TV | SD[720*404],http://rmtvlive-lh.akamaihd.net/i/rmtv_1@154306/index_1000_av-b.m3u8
西班牙皇家马德里电视台Real Madrid TV | SD[720*404],http://rmtvlive-lh.akamaihd.net/i/rmtv_1@154306/index_1000_av-p.m3u8
西班牙穆尔西亚自治电视频道7 Murcia[320*180],http://rtvmurcia_01-lh.akamaihd.net/i/rtvmurcia_1_0@507973/master.m3u8
西班牙13 TV[1024*576],http://streaming.enetres.net:1935/091DB7AFBD77442B9BA2F141DCC182F5021/live.smil/stream.m3u8
西班牙Canaria SAT[640*360],http://streaming2.mad.idec.net/rtvcnet/rtvcnet.drb.360plr.stream/playlist.m3u8
西班牙Aliento Vision[640*360],http://livestreamcdn.net:1935/AlientoSD/smil:AlientoSD.smil/playlist.m3u8
西班牙Aliento Vision[854*480],http://livestreamcdn.net:1935/AlientoSD/AlientoSD/chunklist_w544350465.m3u8
西班牙皇马足球台HD[720*404],http://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hwebes_1@300661/index_3_av-p.m3u8
